"","date","vax1","agec","hh_infected","countsUninf","countsInf"
"1067",2020-11-25,FALSE,2,TRUE,66,0
"1068",2020-11-25,FALSE,3,TRUE,33,0
"1069",2020-11-26,FALSE,1,FALSE,40,0
"1070",2020-11-26,FALSE,2,FALSE,97,0
"1071",2020-11-26,FALSE,3,FALSE,59,0
"1072",2020-11-26,FALSE,1,TRUE,36,0
"1073",2020-11-26,FALSE,2,TRUE,66,0
"1074",2020-11-26,FALSE,3,TRUE,33,0
"1075",2020-11-27,FALSE,1,FALSE,40,0
"1076",2020-11-27,FALSE,2,FALSE,96,1
"1077",2020-11-27,FALSE,3,FALSE,59,0
"1078",2020-11-27,FALSE,1,TRUE,36,0
"1079",2020-11-27,FALSE,2,TRUE,66,0
"1080",2020-11-27,FALSE,3,TRUE,33,0
"1081",2020-11-28,FALSE,1,FALSE,40,0
"1082",2020-11-28,FALSE,2,FALSE,96,0
"1083",2020-11-28,FALSE,3,FALSE,59,0
"1084",2020-11-28,FALSE,1,TRUE,35,1
"1085",2020-11-28,FALSE,2,TRUE,65,1
"1086",2020-11-28,FALSE,3,TRUE,33,0
"1087",2020-11-29,FALSE,1,FALSE,40,0
"1088",2020-11-29,FALSE,2,FALSE,96,0
"1089",2020-11-29,FALSE,3,FALSE,59,0
"1090",2020-11-29,FALSE,1,TRUE,34,1
"1091",2020-11-29,FALSE,2,TRUE,65,0
"1092",2020-11-29,FALSE,3,TRUE,33,0
"1093",2020-11-30,FALSE,1,FALSE,40,0
"1094",2020-11-30,FALSE,2,FALSE,96,0
"1095",2020-11-30,FALSE,3,FALSE,59,0
"1096",2020-11-30,FALSE,1,TRUE,34,0
"1097",2020-11-30,FALSE,2,TRUE,65,0
"1098",2020-11-30,FALSE,3,TRUE,33,0
"1099",2020-12-01,FALSE,1,FALSE,40,0
"1100",2020-12-01,FALSE,2,FALSE,96,0
"1101",2020-12-01,FALSE,3,FALSE,59,0
"1102",2020-12-01,FALSE,1,TRUE,34,0
"1103",2020-12-01,FALSE,2,TRUE,65,0
"1104",2020-12-01,FALSE,3,TRUE,33,0
"1105",2020-12-02,FALSE,1,FALSE,40,0
"1106",2020-12-02,FALSE,2,FALSE,96,0
"1107",2020-12-02,FALSE,3,FALSE,59,0
"1108",2020-12-02,FALSE,1,TRUE,34,0
"1109",2020-12-02,FALSE,2,TRUE,65,0
"1110",2020-12-02,FALSE,3,TRUE,33,0
"1111",2020-12-03,FALSE,1,FALSE,40,0
"1112",2020-12-03,FALSE,2,FALSE,96,0
"1113",2020-12-03,FALSE,3,FALSE,59,0
"1114",2020-12-03,FALSE,1,TRUE,34,0
"1115",2020-12-03,FALSE,2,TRUE,65,0
"1116",2020-12-03,FALSE,3,TRUE,33,0
"1117",2020-12-04,FALSE,1,FALSE,40,0
"1118",2020-12-04,FALSE,2,FALSE,96,0
"1119",2020-12-04,FALSE,3,FALSE,59,0
"1120",2020-12-04,FALSE,1,TRUE,34,0
"1121",2020-12-04,FALSE,2,TRUE,65,0
"1122",2020-12-04,FALSE,3,TRUE,33,0
"1123",2020-12-05,FALSE,1,FALSE,40,0
"1124",2020-12-05,FALSE,2,FALSE,96,0
"1125",2020-12-05,FALSE,3,FALSE,59,0
"1126",2020-12-05,FALSE,1,TRUE,34,0
"1127",2020-12-05,FALSE,2,TRUE,65,0
"1128",2020-12-05,FALSE,3,TRUE,33,0
"1129",2020-12-06,FALSE,1,FALSE,40,0
"1130",2020-12-06,FALSE,2,FALSE,96,0
"1131",2020-12-06,FALSE,3,FALSE,59,0
"1132",2020-12-06,FALSE,1,TRUE,34,0
"1133",2020-12-06,FALSE,2,TRUE,64,1
"1134",2020-12-06,FALSE,3,TRUE,33,0
"1135",2020-12-07,FALSE,1,FALSE,40,0
"1136",2020-12-07,FALSE,2,FALSE,96,0
"1137",2020-12-07,FALSE,3,FALSE,59,0
"1138",2020-12-07,FALSE,1,TRUE,34,0
"1139",2020-12-07,FALSE,2,TRUE,64,0
"1140",2020-12-07,FALSE,3,TRUE,33,0
"1141",2020-12-08,FALSE,1,FALSE,40,0
"1142",2020-12-08,FALSE,2,FALSE,96,0
"1143",2020-12-08,FALSE,3,FALSE,59,0
"1144",2020-12-08,FALSE,1,TRUE,34,0
"1145",2020-12-08,FALSE,2,TRUE,64,0
"1146",2020-12-08,FALSE,3,TRUE,33,0
"1147",2020-12-09,FALSE,1,FALSE,40,0
"1148",2020-12-09,FALSE,2,FALSE,96,0
"1149",2020-12-09,FALSE,3,FALSE,59,0
"1150",2020-12-09,FALSE,1,TRUE,34,0
"1151",2020-12-09,FALSE,2,TRUE,64,0
"1152",2020-12-09,FALSE,3,TRUE,33,0
"1153",2020-12-10,FALSE,1,FALSE,40,0
"1154",2020-12-10,FALSE,2,FALSE,96,0
"1155",2020-12-10,FALSE,3,FALSE,59,0
"1156",2020-12-10,FALSE,1,TRUE,34,0
"1157",2020-12-10,FALSE,2,TRUE,63,1
"1158",2020-12-10,FALSE,3,TRUE,33,0
"1159",2020-12-11,FALSE,1,FALSE,40,0
"1160",2020-12-11,FALSE,2,FALSE,96,0
"1161",2020-12-11,FALSE,3,FALSE,59,0
"1162",2020-12-11,FALSE,1,TRUE,34,0
"1163",2020-12-11,FALSE,2,TRUE,63,0
"1164",2020-12-11,FALSE,3,TRUE,33,0
"1165",2020-12-12,FALSE,1,FALSE,40,0
"1166",2020-12-12,FALSE,2,FALSE,95,1
"1167",2020-12-12,FALSE,3,FALSE,58,1
"1168",2020-12-12,FALSE,1,TRUE,34,0
"1169",2020-12-12,FALSE,2,TRUE,63,0
"1170",2020-12-12,FALSE,3,TRUE,33,0
"1171",2020-12-13,FALSE,1,FALSE,40,0
"1172",2020-12-13,FALSE,2,FALSE,95,0
"1173",2020-12-13,FALSE,3,FALSE,58,0
"1174",2020-12-13,FALSE,1,TRUE,34,0
"1175",2020-12-13,FALSE,2,TRUE,63,0
"1176",2020-12-13,FALSE,3,TRUE,33,0
"1177",2020-12-14,FALSE,1,FALSE,40,0
"1178",2020-12-14,FALSE,2,FALSE,95,0
"1179",2020-12-14,FALSE,3,FALSE,57,1
"1180",2020-12-14,FALSE,1,TRUE,34,0
"1181",2020-12-14,FALSE,2,TRUE,63,0
"1182",2020-12-14,FALSE,3,TRUE,33,0
"1183",2020-12-15,FALSE,1,FALSE,40,0
"1184",2020-12-15,FALSE,2,FALSE,95,0
"1185",2020-12-15,FALSE,3,FALSE,57,0
"1186",2020-12-15,FALSE,1,TRUE,34,0
"1187",2020-12-15,FALSE,2,TRUE,63,0
"1188",2020-12-15,FALSE,3,TRUE,33,0
"1189",2020-12-16,FALSE,1,FALSE,40,0
"1190",2020-12-16,FALSE,2,FALSE,95,0
"1191",2020-12-16,FALSE,3,FALSE,57,0
"1192",2020-12-16,FALSE,1,TRUE,34,0
"1193",2020-12-16,FALSE,2,TRUE,63,0
"1194",2020-12-16,FALSE,3,TRUE,33,0
"1195",2020-12-17,FALSE,1,FALSE,40,0
"1196",2020-12-17,FALSE,2,FALSE,95,0
"1197",2020-12-17,FALSE,3,FALSE,57,0
"1198",2020-12-17,FALSE,1,TRUE,34,0
"1199",2020-12-17,FALSE,2,TRUE,63,0
"1200",2020-12-17,FALSE,3,TRUE,33,0
"1201",2020-12-18,FALSE,1,FALSE,40,0
"1202",2020-12-18,FALSE,2,FALSE,95,0
"1203",2020-12-18,FALSE,3,FALSE,57,0
"1204",2020-12-18,FALSE,1,TRUE,34,0
"1205",2020-12-18,FALSE,2,TRUE,63,0
"1206",2020-12-18,FALSE,3,TRUE,33,0
"1207",2020-12-19,FALSE,1,FALSE,40,0
"1208",2020-12-19,FALSE,2,FALSE,95,0
"1209",2020-12-19,FALSE,3,FALSE,57,0
"1210",2020-12-19,FALSE,1,TRUE,34,0
"1211",2020-12-19,FALSE,2,TRUE,63,0
"1212",2020-12-19,FALSE,3,TRUE,33,0
"1213",2020-12-20,FALSE,1,FALSE,40,0
"1214",2020-12-20,FALSE,2,FALSE,95,0
"1215",2020-12-20,FALSE,3,FALSE,57,0
"1216",2020-12-20,FALSE,1,TRUE,34,0
"1217",2020-12-20,FALSE,2,TRUE,62,1
"1218",2020-12-20,FALSE,3,TRUE,33,0
"1219",2020-12-21,FALSE,1,FALSE,40,0
"1220",2020-12-21,FALSE,2,FALSE,95,0
"1221",2020-12-21,FALSE,3,FALSE,57,0
"1222",2020-12-21,FALSE,1,TRUE,34,0
"1223",2020-12-21,FALSE,2,TRUE,62,0
"1224",2020-12-21,FALSE,3,TRUE,32,1
"1225",2020-12-22,FALSE,1,FALSE,40,0
"1226",2020-12-22,FALSE,2,FALSE,95,0
"1227",2020-12-22,FALSE,3,FALSE,57,0
"1228",2020-12-22,FALSE,1,TRUE,34,0
"1229",2020-12-22,FALSE,2,TRUE,60,2
"1230",2020-12-22,FALSE,3,TRUE,32,0
"1231",2020-12-23,FALSE,1,FALSE,40,0
"1232",2020-12-23,FALSE,2,FALSE,95,0
"1233",2020-12-23,FALSE,3,FALSE,57,0
"1234",2020-12-23,FALSE,1,TRUE,34,0
"1235",2020-12-23,FALSE,2,TRUE,60,0
"1236",2020-12-23,FALSE,3,TRUE,32,0
"1237",2020-12-24,FALSE,1,FALSE,40,0
"1238",2020-12-24,FALSE,2,FALSE,95,0
"1239",2020-12-24,FALSE,3,FALSE,57,0
"1240",2020-12-24,FALSE,1,TRUE,34,0
"1241",2020-12-24,FALSE,2,TRUE,60,0
"1242",2020-12-24,FALSE,3,TRUE,32,0
"1243",2020-12-25,FALSE,1,FALSE,40,0
"1244",2020-12-25,FALSE,2,FALSE,95,0
"1245",2020-12-25,FALSE,3,FALSE,57,0
"1246",2020-12-25,FALSE,1,TRUE,34,0
"1247",2020-12-25,FALSE,2,TRUE,60,0
"1248",2020-12-25,FALSE,3,TRUE,32,0
"1249",2020-12-26,FALSE,1,FALSE,40,0
"1250",2020-12-26,FALSE,2,FALSE,95,0
"1251",2020-12-26,FALSE,3,FALSE,57,0
"1252",2020-12-26,FALSE,1,TRUE,34,0
"1253",2020-12-26,FALSE,2,TRUE,60,0
"1254",2020-12-26,FALSE,3,TRUE,32,0
"1255",2020-12-27,FALSE,1,FALSE,40,0
"1256",2020-12-27,FALSE,2,FALSE,95,0
"1257",2020-12-27,FALSE,3,FALSE,57,0
"1258",2020-12-27,FALSE,1,TRUE,34,0
"1259",2020-12-27,FALSE,2,TRUE,60,0
"1260",2020-12-27,FALSE,3,TRUE,32,0
"1261",2020-12-28,FALSE,1,FALSE,40,0
"1262",2020-12-28,FALSE,2,FALSE,95,0
"1263",2020-12-28,FALSE,3,FALSE,57,0
"1264",2020-12-28,FALSE,1,TRUE,33,1
"1265",2020-12-28,FALSE,2,TRUE,60,0
"1266",2020-12-28,FALSE,3,TRUE,32,0
"1267",2020-12-29,FALSE,1,FALSE,40,0
"1268",2020-12-29,FALSE,2,FALSE,95,0
"1269",2020-12-29,FALSE,3,FALSE,57,0
"1270",2020-12-29,FALSE,1,TRUE,33,0
"1271",2020-12-29,FALSE,2,TRUE,60,0
"1272",2020-12-29,FALSE,3,TRUE,32,0
"1273",2020-12-30,FALSE,1,FALSE,40,0
"1274",2020-12-30,FALSE,2,FALSE,95,0
"1275",2020-12-30,FALSE,3,FALSE,57,0
"1276",2020-12-30,FALSE,1,TRUE,33,0
"1277",2020-12-30,FALSE,2,TRUE,60,0
"1278",2020-12-30,FALSE,3,TRUE,32,0
"1279",2020-12-31,FALSE,1,FALSE,40,0
"1280",2020-12-31,FALSE,2,FALSE,95,0
"1281",2020-12-31,FALSE,3,FALSE,57,0
"1282",2020-12-31,FALSE,1,TRUE,33,0
"1283",2020-12-31,FALSE,2,TRUE,60,0
"1284",2020-12-31,FALSE,3,TRUE,32,0
"1285",2021-01-01,FALSE,1,FALSE,40,0
"1286",2021-01-01,FALSE,2,FALSE,95,0
"1287",2021-01-01,FALSE,3,FALSE,57,0
"1288",2021-01-01,FALSE,1,TRUE,33,0
"1289",2021-01-01,FALSE,2,TRUE,58,2
"1290",2021-01-01,FALSE,3,TRUE,32,0
"1291",2021-01-02,FALSE,1,FALSE,40,0
"1292",2021-01-02,FALSE,2,FALSE,95,0
"1293",2021-01-02,FALSE,3,FALSE,57,0
"1294",2021-01-02,FALSE,1,TRUE,33,0
"1295",2021-01-02,FALSE,2,TRUE,58,0
"1296",2021-01-02,FALSE,3,TRUE,32,0
"1297",2021-01-03,FALSE,1,FALSE,40,0
"1298",2021-01-03,FALSE,2,FALSE,95,0
"1299",2021-01-03,FALSE,3,FALSE,57,0
"1300",2021-01-03,FALSE,1,TRUE,33,0
"1301",2021-01-03,FALSE,2,TRUE,58,0
"1302",2021-01-03,FALSE,3,TRUE,32,0
"1303",2021-01-04,FALSE,1,FALSE,39,1
"1304",2021-01-04,FALSE,2,FALSE,95,0
"1305",2021-01-04,FALSE,3,FALSE,57,0
"1306",2021-01-04,FALSE,1,TRUE,33,0
"1307",2021-01-04,FALSE,2,TRUE,58,0
"1308",2021-01-04,FALSE,3,TRUE,31,1
"1309",2021-01-05,FALSE,1,FALSE,39,0
"1310",2021-01-05,FALSE,2,FALSE,95,0
"1311",2021-01-05,FALSE,3,FALSE,57,0
"1312",2021-01-05,FALSE,1,TRUE,33,0
"1313",2021-01-05,FALSE,2,TRUE,58,0
"1314",2021-01-05,FALSE,3,TRUE,31,0
"1315",2021-01-06,FALSE,1,FALSE,39,0
"1316",2021-01-06,FALSE,2,FALSE,95,0
"1317",2021-01-06,FALSE,3,FALSE,57,0
"1318",2021-01-06,FALSE,1,TRUE,33,0
"1319",2021-01-06,FALSE,2,TRUE,58,0
"1320",2021-01-06,FALSE,3,TRUE,31,0
"1321",2021-01-07,FALSE,1,FALSE,39,0
"1322",2021-01-07,FALSE,2,FALSE,94,1
"1323",2021-01-07,FALSE,3,FALSE,57,0
"1324",2021-01-07,FALSE,1,TRUE,32,1
"1325",2021-01-07,FALSE,2,TRUE,58,0
"1326",2021-01-07,FALSE,3,TRUE,31,0
"1327",2021-01-08,FALSE,1,FALSE,39,0
"1328",2021-01-08,FALSE,2,FALSE,94,0
"1329",2021-01-08,FALSE,3,FALSE,57,0
"1330",2021-01-08,FALSE,1,TRUE,32,0
"1331",2021-01-08,FALSE,2,TRUE,58,0
"1332",2021-01-08,FALSE,3,TRUE,31,0
"1333",2021-01-09,FALSE,1,FALSE,39,0
"1334",2021-01-09,FALSE,2,FALSE,94,0
"1335",2021-01-09,FALSE,3,FALSE,57,0
"1336",2021-01-09,FALSE,1,TRUE,32,0
"1337",2021-01-09,FALSE,2,TRUE,58,0
"1338",2021-01-09,FALSE,3,TRUE,31,0
"1339",2021-01-10,FALSE,1,FALSE,38,1
"1340",2021-01-10,FALSE,2,FALSE,93,1
"1341",2021-01-10,FALSE,3,FALSE,57,0
"1342",2021-01-10,FALSE,1,TRUE,32,0
"1343",2021-01-10,FALSE,2,TRUE,58,0
"1344",2021-01-10,FALSE,3,TRUE,31,0
"1345",2021-01-11,FALSE,1,FALSE,38,0
"1346",2021-01-11,FALSE,2,FALSE,93,0
"1347",2021-01-11,FALSE,3,FALSE,57,0
"1348",2021-01-11,FALSE,1,TRUE,32,0
"1349",2021-01-11,FALSE,2,TRUE,58,0
"1350",2021-01-11,FALSE,3,TRUE,31,0
"1351",2021-01-12,FALSE,1,FALSE,38,0
"1352",2021-01-12,FALSE,2,FALSE,93,0
"1353",2021-01-12,FALSE,3,FALSE,57,0
"1354",2021-01-12,FALSE,1,TRUE,32,0
"1355",2021-01-12,FALSE,2,TRUE,58,0
"1356",2021-01-12,FALSE,3,TRUE,31,0
"1357",2021-01-13,FALSE,1,FALSE,38,0
"1358",2021-01-13,FALSE,2,FALSE,93,0
"1359",2021-01-13,FALSE,3,FALSE,57,0
"1360",2021-01-13,FALSE,1,TRUE,32,0
"1361",2021-01-13,FALSE,2,TRUE,58,0
"1362",2021-01-13,FALSE,3,TRUE,31,0
"1363",2021-01-14,FALSE,1,FALSE,38,0
"1364",2021-01-14,FALSE,2,FALSE,92,1
"1365",2021-01-14,FALSE,3,FALSE,57,0
"1366",2021-01-14,FALSE,1,TRUE,32,0
"1367",2021-01-14,FALSE,2,TRUE,58,0
"1368",2021-01-14,FALSE,3,TRUE,30,1
"1369",2021-01-15,FALSE,1,FALSE,38,0
"1370",2021-01-15,FALSE,2,FALSE,92,0
"1371",2021-01-15,FALSE,3,FALSE,57,0
"1372",2021-01-15,FALSE,1,TRUE,31,1
"1373",2021-01-15,FALSE,2,TRUE,58,0
"1374",2021-01-15,FALSE,3,TRUE,30,0
"1375",2021-01-16,FALSE,1,FALSE,38,0
"1376",2021-01-16,FALSE,2,FALSE,92,0
"1377",2021-01-16,FALSE,3,FALSE,57,0
"1378",2021-01-16,FALSE,1,TRUE,31,0
"1379",2021-01-16,FALSE,2,TRUE,58,0
"1380",2021-01-16,FALSE,3,TRUE,30,0
"1381",2021-01-17,FALSE,1,FALSE,38,0
"1382",2021-01-17,FALSE,2,FALSE,92,0
"1383",2021-01-17,FALSE,3,FALSE,57,0
"1384",2021-01-17,FALSE,1,TRUE,31,0
"1385",2021-01-17,FALSE,2,TRUE,58,0
"1386",2021-01-17,FALSE,3,TRUE,30,0
"1387",2021-01-18,FALSE,1,FALSE,38,0
"1388",2021-01-18,FALSE,2,FALSE,92,0
"1389",2021-01-18,FALSE,3,FALSE,57,0
"1390",2021-01-18,FALSE,1,TRUE,31,0
"1391",2021-01-18,FALSE,2,TRUE,58,0
"1392",2021-01-18,FALSE,3,TRUE,30,0
"1393",2021-01-19,FALSE,1,FALSE,38,0
"1394",2021-01-19,FALSE,2,FALSE,92,0
"1395",2021-01-19,FALSE,3,FALSE,57,0
"1396",2021-01-19,FALSE,1,TRUE,30,1
"1397",2021-01-19,FALSE,2,TRUE,58,0
"1398",2021-01-19,FALSE,3,TRUE,30,0
"1399",2021-01-20,FALSE,1,FALSE,38,0
"1400",2021-01-20,FALSE,2,FALSE,91,1
"1401",2021-01-20,FALSE,3,FALSE,57,0
"1402",2021-01-20,FALSE,1,TRUE,29,1
"1403",2021-01-20,FALSE,2,TRUE,57,1
"1404",2021-01-20,FALSE,3,TRUE,30,0
"1405",2021-01-21,FALSE,1,FALSE,38,0
"1406",2021-01-21,FALSE,2,FALSE,91,0
"1407",2021-01-21,FALSE,3,FALSE,57,0
"1408",2021-01-21,FALSE,1,TRUE,29,0
"1409",2021-01-21,FALSE,2,TRUE,57,0
"1410",2021-01-21,FALSE,3,TRUE,30,0
"1411",2021-01-22,FALSE,1,FALSE,38,0
"1412",2021-01-22,FALSE,2,FALSE,91,0
"1413",2021-01-22,FALSE,3,FALSE,57,0
"1414",2021-01-22,FALSE,1,TRUE,29,0
"1415",2021-01-22,FALSE,2,TRUE,55,1
"1416",2021-01-22,TRUE,2,TRUE,1,0
"1417",2021-01-22,FALSE,3,TRUE,30,0
"1418",2021-01-23,FALSE,1,FALSE,38,0
"1419",2021-01-23,FALSE,2,FALSE,91,0
"1420",2021-01-23,FALSE,3,FALSE,57,0
"1421",2021-01-23,FALSE,1,TRUE,29,0
"1422",2021-01-23,FALSE,2,TRUE,54,1
"1423",2021-01-23,TRUE,2,TRUE,1,0
"1424",2021-01-23,FALSE,3,TRUE,30,0
"1425",2021-01-24,FALSE,1,FALSE,38,0
"1426",2021-01-24,FALSE,2,FALSE,90,0
"1427",2021-01-24,TRUE,2,FALSE,1,0
"1428",2021-01-24,FALSE,3,FALSE,57,0
"1429",2021-01-24,FALSE,1,TRUE,28,1
"1430",2021-01-24,FALSE,2,TRUE,53,0
"1431",2021-01-24,TRUE,2,TRUE,2,0
"1432",2021-01-24,FALSE,3,TRUE,30,0
"1433",2021-01-25,FALSE,1,FALSE,38,0
"1434",2021-01-25,FALSE,2,FALSE,90,0
"1435",2021-01-25,TRUE,2,FALSE,1,0
"1436",2021-01-25,FALSE,3,FALSE,57,0
"1437",2021-01-25,FALSE,1,TRUE,28,0
"1438",2021-01-25,FALSE,2,TRUE,52,0
"1439",2021-01-25,TRUE,2,TRUE,3,0
"1440",2021-01-25,FALSE,3,TRUE,29,0
"1441",2021-01-25,TRUE,3,TRUE,1,0
"1442",2021-01-26,FALSE,1,FALSE,38,0
"1443",2021-01-26,FALSE,2,FALSE,89,0
"1444",2021-01-26,TRUE,2,FALSE,2,0
"1445",2021-01-26,FALSE,3,FALSE,53,0
"1446",2021-01-26,TRUE,3,FALSE,4,0
"1447",2021-01-26,FALSE,1,TRUE,27,0
"1448",2021-01-26,TRUE,1,TRUE,1,0
"1449",2021-01-26,FALSE,2,TRUE,52,0
"1450",2021-01-26,TRUE,2,TRUE,3,0
"1451",2021-01-26,FALSE,3,TRUE,28,0
"1452",2021-01-26,TRUE,3,TRUE,2,0
"1453",2021-01-27,FALSE,1,FALSE,38,0
"1454",2021-01-27,FALSE,2,FALSE,89,0
"1455",2021-01-27,TRUE,2,FALSE,2,0
"1456",2021-01-27,FALSE,3,FALSE,53,0
"1457",2021-01-27,TRUE,3,FALSE,4,0
"1458",2021-01-27,FALSE,1,TRUE,27,0
"1459",2021-01-27,TRUE,1,TRUE,1,0
"1460",2021-01-27,FALSE,2,TRUE,51,0
"1461",2021-01-27,TRUE,2,TRUE,4,0
"1462",2021-01-27,FALSE,3,TRUE,28,0
"1463",2021-01-27,TRUE,3,TRUE,2,0
"1464",2021-01-28,FALSE,1,FALSE,38,0
"1465",2021-01-28,FALSE,2,FALSE,88,0
"1466",2021-01-28,TRUE,2,FALSE,3,0
"1467",2021-01-28,FALSE,3,FALSE,52,0
"1468",2021-01-28,TRUE,3,FALSE,5,0
"1469",2021-01-28,FALSE,1,TRUE,27,0
"1470",2021-01-28,TRUE,1,TRUE,1,0
"1471",2021-01-28,FALSE,2,TRUE,50,0
"1472",2021-01-28,TRUE,2,TRUE,5,0
"1473",2021-01-28,FALSE,3,TRUE,27,0
"1474",2021-01-28,TRUE,3,TRUE,3,0
"1475",2021-01-29,FALSE,1,FALSE,38,0
"1476",2021-01-29,FALSE,2,FALSE,86,1
"1477",2021-01-29,TRUE,2,FALSE,4,0
"1478",2021-01-29,FALSE,3,FALSE,51,0
"1479",2021-01-29,TRUE,3,FALSE,6,0
"1480",2021-01-29,FALSE,1,TRUE,25,0
"1481",2021-01-29,TRUE,1,TRUE,3,0
"1482",2021-01-29,FALSE,2,TRUE,50,0
"1483",2021-01-29,TRUE,2,TRUE,5,0
"1484",2021-01-29,FALSE,3,TRUE,27,0
"1485",2021-01-29,TRUE,3,TRUE,3,0
"1486",2021-01-30,FALSE,1,FALSE,38,0
"1487",2021-01-30,FALSE,2,FALSE,86,0
"1488",2021-01-30,TRUE,2,FALSE,4,0
"1489",2021-01-30,FALSE,3,FALSE,51,0
"1490",2021-01-30,TRUE,3,FALSE,6,0
"1491",2021-01-30,FALSE,1,TRUE,25,0
"1492",2021-01-30,TRUE,1,TRUE,3,0
"1493",2021-01-30,FALSE,2,TRUE,49,0
"1494",2021-01-30,TRUE,2,TRUE,6,0
"1495",2021-01-30,FALSE,3,TRUE,27,0
"1496",2021-01-30,TRUE,3,TRUE,3,0
"1497",2021-01-31,FALSE,1,FALSE,36,0
"1498",2021-01-31,TRUE,1,FALSE,2,0
"1499",2021-01-31,FALSE,2,FALSE,86,0
"1500",2021-01-31,TRUE,2,FALSE,4,0
"1501",2021-01-31,FALSE,3,FALSE,51,0
"1502",2021-01-31,TRUE,3,FALSE,6,0
"1503",2021-01-31,FALSE,1,TRUE,25,0
"1504",2021-01-31,TRUE,1,TRUE,3,0
"1505",2021-01-31,FALSE,2,TRUE,49,0
"1506",2021-01-31,TRUE,2,TRUE,6,0
"1507",2021-01-31,FALSE,3,TRUE,27,0
"1508",2021-01-31,TRUE,3,TRUE,3,0
"1509",2021-02-01,FALSE,1,FALSE,36,0
"1510",2021-02-01,TRUE,1,FALSE,2,0
"1511",2021-02-01,FALSE,2,FALSE,86,0
"1512",2021-02-01,TRUE,2,FALSE,4,0
"1513",2021-02-01,FALSE,3,FALSE,51,0
"1514",2021-02-01,TRUE,3,FALSE,6,0
"1515",2021-02-01,FALSE,1,TRUE,25,0
"1516",2021-02-01,TRUE,1,TRUE,3,0
"1517",2021-02-01,FALSE,2,TRUE,49,0
"1518",2021-02-01,TRUE,2,TRUE,6,0
"1519",2021-02-01,FALSE,3,TRUE,27,0
"1520",2021-02-01,TRUE,3,TRUE,3,0
"1521",2021-02-02,FALSE,1,FALSE,36,0
"1522",2021-02-02,TRUE,1,FALSE,2,0
"1523",2021-02-02,FALSE,2,FALSE,85,0
"1524",2021-02-02,TRUE,2,FALSE,5,0
"1525",2021-02-02,FALSE,3,FALSE,49,0
"1526",2021-02-02,TRUE,3,FALSE,8,0
"1527",2021-02-02,FALSE,1,TRUE,24,1
"1528",2021-02-02,TRUE,1,TRUE,3,0
"1529",2021-02-02,FALSE,2,TRUE,49,0
"1530",2021-02-02,TRUE,2,TRUE,6,0
"1531",2021-02-02,FALSE,3,TRUE,26,0
"1532",2021-02-02,TRUE,3,TRUE,4,0
"1533",2021-02-03,FALSE,1,FALSE,35,0
"1534",2021-02-03,TRUE,1,FALSE,3,0
"1535",2021-02-03,FALSE,2,FALSE,85,0
"1536",2021-02-03,TRUE,2,FALSE,5,0
"1537",2021-02-03,FALSE,3,FALSE,48,0
"1538",2021-02-03,TRUE,3,FALSE,9,0
"1539",2021-02-03,FALSE,1,TRUE,24,0
"1540",2021-02-03,TRUE,1,TRUE,3,0
"1541",2021-02-03,FALSE,2,TRUE,48,0
"1542",2021-02-03,TRUE,2,TRUE,7,0
"1543",2021-02-03,FALSE,3,TRUE,25,1
"1544",2021-02-03,TRUE,3,TRUE,4,0
"1545",2021-02-04,FALSE,1,FALSE,35,0
"1546",2021-02-04,TRUE,1,FALSE,3,0
"1547",2021-02-04,FALSE,2,FALSE,82,0
"1548",2021-02-04,TRUE,2,FALSE,8,0
"1549",2021-02-04,FALSE,3,FALSE,48,0
"1550",2021-02-04,TRUE,3,FALSE,9,0
"1551",2021-02-04,FALSE,1,TRUE,24,0
"1552",2021-02-04,TRUE,1,TRUE,3,0
"1553",2021-02-04,FALSE,2,TRUE,48,0
"1554",2021-02-04,TRUE,2,TRUE,7,0
"1555",2021-02-04,FALSE,3,TRUE,25,0
"1556",2021-02-04,TRUE,3,TRUE,4,0
"1557",2021-02-05,FALSE,1,FALSE,35,0
"1558",2021-02-05,TRUE,1,FALSE,3,0
"1559",2021-02-05,FALSE,2,FALSE,82,0
"1560",2021-02-05,TRUE,2,FALSE,8,0
"1561",2021-02-05,FALSE,3,FALSE,48,0
"1562",2021-02-05,TRUE,3,FALSE,9,0
"1563",2021-02-05,FALSE,1,TRUE,24,0
"1564",2021-02-05,TRUE,1,TRUE,3,0
"1565",2021-02-05,FALSE,2,TRUE,47,1
"1566",2021-02-05,TRUE,2,TRUE,7,0
"1567",2021-02-05,FALSE,3,TRUE,23,0
"1568",2021-02-05,TRUE,3,TRUE,6,0
"1569",2021-02-06,FALSE,1,FALSE,35,0
"1570",2021-02-06,TRUE,1,FALSE,3,0
"1571",2021-02-06,FALSE,2,FALSE,82,0
"1572",2021-02-06,TRUE,2,FALSE,8,0
"1573",2021-02-06,FALSE,3,FALSE,47,0
"1574",2021-02-06,TRUE,3,FALSE,10,0
"1575",2021-02-06,FALSE,1,TRUE,23,1
"1576",2021-02-06,TRUE,1,TRUE,3,0
"1577",2021-02-06,FALSE,2,TRUE,45,0
"1578",2021-02-06,TRUE,2,TRUE,9,0
"1579",2021-02-06,FALSE,3,TRUE,20,1
"1580",2021-02-06,TRUE,3,TRUE,8,0
"1581",2021-02-07,FALSE,1,FALSE,35,0
"1582",2021-02-07,TRUE,1,FALSE,3,0
"1583",2021-02-07,FALSE,2,FALSE,81,0
